CustomerKey,FirstName,MiddleName,LastName,Gender,DateFirstPurchase,Customer City
16917,Brett,B,Subram,Male,2020-12-09,Beverly Hills
16918,Alexandria,L,Cox,Female,2021-01-16,Tacoma
16919,Kaitlin,NULL,Sullivan,Female,2020-04-18,Rhodes
16920,Eduardo,NULL,Stewart,Male,2020-03-24,Torrance
16921,Edwin,NULL,Jai,Male,2020-05-13,Calgary
16922,Emma,F,Jackson,Female,2021-01-22,Bellingham
16923,Connor,M,Gonzales,Male,2020-12-06,Kirkland
16924,Julia,A,Price,Female,2020-04-21,Concord
16925,Spencer,W,Patterson,Male,2020-04-09,Daly City
16926,Rodney,NULL,Sanz,Male,2020-05-13,Hawthorne
16927,Rebekah,A,Gonzalez,Female,2020-02-17,St. Leonards
16928,Bryan,M,Stewart,Male,2018-02-17,Goulburn
16929,Savannah,E,Scott,Female,2018-02-14,Hobart
16930,Kristen,NULL,Zhao,Female,2020-04-02,Newcastle
16931,Dalton,J,Lee,Male,2018-02-18,Brisbane
16932,Adam,M,King,Male,2020-06-29,Billericay
16933,Donald,B,Arun,Male,2020-09-20,Billericay
16934,Michele,NULL,Vazquez,Female,2020-09-25,London
16935,Bruce,R,Perez,Male,2020-07-09,Maidenhead
16936,Alice,J.,Serventi,Female,2020-02-18,Paris La Defense
16937,Craig,NULL,Rubio,Male,2019-12-16,Croix
16938,Abigail,M,Williams,Female,2019-05-11,Newcastle upon Tyne
16939,Bailey,NULL,Evans,Female,2020-08-22,Erlangen
16940,Jenny,J,Zeng,Female,2019-08-12,Paderborn
16941,Amy,NULL,Yang,Female,2020-12-07,Sulzbach Taunus
16942,Kaitlyn,L,Bennett,Female,2019-01-01,Bobigny
16943,Veronica,R,Garcia,Female,2020-07-02,Darmstadt
16944,Alejandro,E,Raji,Male,2019-08-01,Paderborn
16945,Brianna,C,Kelly,Female,2019-05-27,Gateshead
16946,Teresa,L,Diaz,Female,2019-06-01,York
16947,Savannah,K,Stewart,Female,2020-04-16,Santa Cruz
16948,Emma,NULL,Lee,Female,2020-04-04,Shawnee
16949,Luis,NULL,Flores,Male,2020-04-20,Lemon Grove
16950,Connor,NULL,Edwards,Male,2020-04-30,Metchosin
16951,Cassidy,A,Bennett,Female,2020-04-03,Everett
16952,Thomas,A,Martin,Male,2020-05-29,Newton
16953,Paige,NULL,Ward,Female,2020-02-02,El Cajon
16954,Fernando,NULL,Davis,Male,2021-01-12,Bellingham
16955,Nathaniel,NULL,Bradley,Male,2020-06-28,Metchosin
16956,Austin,J,Flores,Male,2020-04-11,Yakima
16957,Seth,E,Wilson,Male,2020-12-21,Tacoma
16958,Pedro,E,Torres,Male,2020-02-11,Cliffside
16959,Carson,L,Foster,Male,2020-03-07,Royal Oak
16960,Paige,NULL,Gray,Female,2020-10-01,Lebanon
16961,Faith,NULL,Perry,Female,2020-10-30,Colma
16962,Zachary,NULL,Coleman,Male,2021-01-19,Fremont
16963,Faith,S,Hughes,Female,2020-04-02,Mill Valley
16964,Gavin,NULL,Wood,Male,2020-02-01,Langford
16965,Kristi,D,Romero,Female,2020-03-18,Chula Vista
16966,Amanda,S,Diaz,Female,2020-12-17,Lincoln Acres
16967,Noah,NULL,Hernandez,Male,2020-11-10,Oregon City
16968,Ian,NULL,Griffin,Male,2020-11-18,San Diego
16969,Jackson,NULL,Turner,Male,2020-11-17,Santa Monica
16970,Katherine,NULL,Foster,Female,2020-04-12,Redmond
16971,Alexia,L,Bryant,Female,2020-06-25,Issaquah
16972,Lucas,NULL,Hernandez,Male,2020-04-12,Lake Oswego
16973,Katherine,NULL,Collins,Female,2020-04-16,Bellflower
16974,Paige,NULL,Rivera,Female,2020-04-09,Burien
16975,Benjamin,NULL,Lee,Male,2020-09-06,Salem
16976,Sandra,A,Xu,Female,2020-03-31,Berkeley
16977,Noah,B,Adams,Male,2020-05-08,El Cajon
16978,Jeremy,NULL,Rivera,Male,2020-03-12,Tacoma
16979,Kaitlyn,J,Rogers,Female,2020-11-13,Lincoln Acres
16980,Jill,NULL,Moore,Female,2020-04-11,Tacoma
16981,Hunter,NULL,Simmons,Male,2020-11-17,Lake Oswego
16982,Jillian,NULL,Lopez,Female,2020-01-28,Beverly Hills
16983,Gabriel,L,Collins,Male,2020-11-23,Woodland Hills
16984,Rodney,I,Moreno,Male,2020-05-15,Concord
16985,Adam,NULL,Li,Male,2020-08-25,Oregon City
16986,Sara,A,Adams,Female,2020-07-03,Milwaukie
16987,Miguel,D,Clark,Male,2020-08-13,Port Hammond
16988,Brian,R,Bailey,Male,2020-12-01,Oakland
16989,Emma,NULL,Richardson,Female,2020-11-26,Everett
16990,Zachary,NULL,Griffin,Male,2020-06-27,San Diego
16991,Brianna,C,Henderson,Female,2020-03-21,Edmonds
16992,Lucas,NULL,Watson,Male,2020-03-31,Chula Vista
16993,Russell,A,Rai,Male,2020-06-25,Beaverton
16994,Deanna,E,Torres,Female,2020-08-31,Concord
16995,Taylor,J,Hall,Female,2020-06-11,Shawnee
16996,Destiny,M,Walker,Female,2020-06-15,Royal Oak
16997,Natalie,NULL,Allen,Female,2020-05-19,Santa Monica
16998,Jennifer,D,Lopez,Female,2020-05-18,Bremerton
16999,Chloe,M,Kelly,Female,2020-05-12,West Covina
17000,Miranda,M,Henderson,Female,2020-11-12,Chula Vista
17001,Ashley,F,Moore,Female,2020-11-07,Sedro Woolley
17002,Dylan,NULL,Martin,Male,2020-11-18,Oregon City
17003,Joanna,M,Dominguez,Female,2020-10-29,Berkeley
17004,Krista,L,Torres,Female,2020-11-01,Beverly Hills
17005,Priscilla,R,Anand,Female,2020-11-21,Chula Vista
17006,Hunter,J,Williams,Male,2020-11-22,Woodburn
17007,Samuel,NULL,Hayes,Male,2020-11-11,Daly City
17008,Connor,NULL,Turner,Male,2020-11-15,National City
17009,Wyatt,NULL,Butler,Male,2020-11-08,National City
17010,Brianna,NULL,James,Female,2020-11-15,San Gabriel
17011,Sara,K,Hill,Female,2020-05-08,Spring Valley
17012,Joan,NULL,Collins,Female,2020-05-25,Lakewood
17013,Gabriella,L,Mitchell,Female,2020-11-18,Salem
17014,Michael,NULL,Harris,Male,2020-02-11,Santa Cruz
17015,Kelly,NULL,Patterson,Female,2020-05-03,Tacoma
17016,Hailey,R,Hughes,Female,2020-02-16,San Francisco
17017,Jeremiah,NULL,Jones,Male,2020-11-28,Puyallup
17018,Mandy,NULL,Guo,Female,2020-05-09,Cedar Park
17019,Andrea,C,Hall,Female,2020-11-30,Beaverton
17020,Ashley,J,Bryant,Female,2020-05-02,Edmonds
17021,Nicole,NULL,Reed,Female,2020-05-21,La Jolla
17022,Karen,NULL,Morgan,Female,2020-05-29,San Gabriel
17023,Jeremiah,B,Harris,Male,2020-06-12,Victoria
17024,Jacqueline,C,Diaz,Female,2020-05-09,Lemon Grove
17025,Ryan,NULL,Taylor,Male,2020-07-15,Haney
17026,Jordan,NULL,Li,Male,2020-02-28,Port Hammond
17027,Brianna,NULL,Taylor,Female,2020-02-02,Westminster
17028,Grace,A,Richardson,Female,2020-05-20,Renton
17029,Suzanne,E,Xu,Female,2020-05-27,Burbank
17030,Emily,NULL,Russell,Female,2020-05-06,Los Angeles
17031,Grace,L,Thomas,Female,2020-04-09,Fremont
17032,Alexandria,NULL,Flores,Female,2020-10-13,Burbank
17033,Carson,NULL,Long,Male,2020-04-13,Chula Vista
17034,Lauren,NULL,Clark,Female,2020-07-28,Metchosin
17035,Jordan,NULL,Flores,Male,2020-02-15,Yakima
17036,Savannah,J,Perez,Female,2020-02-20,Cliffside
17037,Kenneth,W,Nath,Male,2020-09-04,Cliffside
17038,Ernest,NULL,Wang,Male,2020-11-02,Coronado
17039,Ariana,NULL,Watson,Female,2020-05-06,Long Beach
17040,Adam,NULL,Henderson,Male,2020-05-26,Everett
17041,Connor,NULL,Perry,Male,2020-05-21,Olympia
17042,Tyler,L,Jackson,Male,2020-05-27,Tacoma
17043,Isabella,K,Bennett,Female,2020-05-02,Marysville
17044,Ana,NULL,Hayes,Female,2020-09-14,Renton
17045,Derek,NULL,Goel,Male,2018-02-19,Melbourne
17046,Preston,D,Sai,Male,2018-02-21,Newcastle
17047,Kendra,NULL,Rubio,Female,2018-02-02,Caloundra
17048,Natasha,NULL,Gutierrez,Female,2018-02-20,Darlinghurst
17049,Krystal,NULL,Lu,Female,2018-02-27,Goulburn
17050,Cristina,C,Xie,Female,2018-02-24,South Melbourne
17051,Jessie,J,Ortega,Female,2018-02-03,Brisbane
17052,Rafael,J,Nara,Male,2020-04-20,Darlinghurst
17053,Deanna,H,Raman,Female,2020-05-23,South Melbourne
17054,Shawn,NULL,Raje,Male,2020-05-28,Newcastle
17055,Willie,NULL,She,Male,2018-03-04,Darlinghurst
17056,Shaun,H,Lal,Male,2018-03-22,Lavender Bay
17057,Tasha,T,Raji,Female,2020-04-17,Malabar
17058,Destiny,NULL,Lee,Female,2020-08-12,Hervey Bay
17059,Louis,J,Chen,Male,2020-06-11,Port Macquarie
17060,Gerald,J,Sanz,Male,2020-07-14,Brisbane
17061,Brandi,NULL,Alonso,Female,2020-07-13,Silverwater
17062,Christy,NULL,Lu,Female,2020-01-29,Goulburn
17063,Jaclyn,M,Wang,Female,2020-02-21,Silverwater
17064,Stephanie,NULL,Gray,Female,2018-03-14,Port Macquarie
17065,Cedric,R,Chen,Male,2018-03-06,Gold Coast
17066,Lori,NULL,Serrano,Female,2020-08-05,Rockhampton
17067,Adrienne,L,Alvarez,Female,2020-08-26,Sunbury
17068,Thomas,NULL,Smith,Male,2020-06-29,Hervey Bay
17069,Christy,NULL,Zheng,Female,2018-03-12,Port Macquarie
17070,Margaret,H,Huang,Female,2020-02-12,Sydney
17071,Tammy,K,Raji,Female,2018-03-02,North Sydney
17072,Kaitlin,M,Kapoor,Female,2020-10-21,Lavender Bay
17073,Jonathon,N,Carlson,Male,2020-08-03,Hobart
17074,Ruben,M,Malhotra,Male,2020-01-30,Seaford
17075,Aimee,NULL,Guo,Female,2020-08-18,Coffs Harbour
17076,Neil,L,Serrano,Male,2020-08-10,Cranbourne
17077,Ronald,M,Raman,Male,2020-03-02,Lane Cove
17078,Jenny,J,Zhu,Female,2020-02-04,Darlinghurst
17079,Tracy,K,Rai,Female,2018-03-22,Sunbury
17080,Katelyn,W,Peterson,Female,2019-01-26,Versailles
17081,Jennifer,J,Murphy,Female,2020-07-07,Lille
17082,Morgan,W,Smith,Female,2019-08-18,Hamburg
17083,Priscilla,N,Raje,Female,2020-03-27,Paderborn
17084,Byron,G,Serrano,Male,2020-10-08,Lille
17085,Edwin,A,Deng,Male,2019-06-13,Stoke-on-Trent
17086,Xavier,NULL,Anderson,Male,2019-08-14,Bottrop
17087,Jésus,NULL,Dominguez,Male,2020-07-20,London
17088,Wayne,V,Yuan,Male,2020-07-20,Paris
17089,Crystal,C,Zhu,Female,2020-06-08,Hamburg
17090,Leslie,NULL,Alvarez,Female,2020-10-15,Bonn
17091,Tammy,L,Patel,Female,2020-12-19,Duesseldorf
17092,Devon,NULL,Beck,Male,2020-02-09,Berlin
17093,Seth,NULL,Sanchez,Male,2019-08-21,Paderborn
17094,Julio,E,Dominguez,Male,2019-06-22,London
17095,Logan,D,Garcia,Male,2019-01-03,Versailles
17096,Samantha,S,Bennett,Female,2019-08-24,Hof
17097,Deanna,D,Kapoor,Female,2019-06-05,Watford
17098,Willie,NULL,Shan,Male,2019-06-05,Wokingham
17099,Joel,A,Fernandez,Male,2019-02-22,Sèvres
17100,Vincent,M,Wang,Male,2020-09-23,Paderborn
17101,Shannon,L,Gutierrez,Male,2020-03-19,London
17102,Andres,B,Goel,Male,2020-03-12,Sulzbach Taunus
17103,Franklin,D,Xu,Male,2019-08-13,Berlin
17104,Clifford,NULL,Rodriguez,Male,2020-03-29,München
17105,Madison,NULL,Walker,Female,2020-02-09,Runcorn
17106,Gina,NULL,Jiménez,Female,2020-10-03,Pantin
17107,Priscilla,L,Yuan,Female,2019-08-24,Werne
17108,Susan,NULL,Xu,Female,2020-09-04,Verrieres Le Buisson
17109,Sydney,L,Wilson,Female,2019-03-28,Versailles
17110,Meredith,NULL,Garcia,Female,2020-03-31,Oxon
17111,Jenny,B,Chande,Female,2020-02-23,Berlin
17112,Janet,P,Jimenez,Female,2020-07-18,Gateshead
17113,Clarence,NULL,Pal,Male,2020-08-19,Offenbach
17114,Jarrod,S,Mehta,Male,2019-08-21,Sulzbach Taunus
17115,Karen,E,Xu,Female,2019-06-27,Esher-Molesey
17116,Alison,J,Nath,Female,2020-07-10,Cliffside
17117,Lydia,NULL,Prasad,Female,2020-11-09,Colma
17118,Sara,NULL,Blue,Female,2020-05-23,Bremerton
17119,Isabella,NULL,Harris,Female,2020-02-24,Shawnee
17120,Michele,E,Raje,Female,2020-05-22,Clay
17121,Lucas,NULL,Bryant,Male,2020-05-28,Seattle
17122,Gabrielle,NULL,Gonzalez,Female,2020-04-05,Bellflower
17123,Pedro,NULL,Romero,Male,2020-06-16,Colma
17124,Kaitlin,NULL,Madan,Female,2020-06-13,Burien
17125,Paige,H,Rogers,Female,2020-10-08,Victoria
17126,Natalie,NULL,Perry,Female,2020-08-14,Shawnee
17127,Makayla,A,Gray,Female,2020-05-22,Puyallup
17128,Fernando,NULL,Alexander,Male,2020-05-22,Torrance
17129,Gabrielle,F,Powell,Female,2020-05-23,Coronado
17130,Janet,M,Turner,Female,2020-03-05,National City
17131,Lauren,E,Henderson,Female,2020-12-10,Seattle
17132,Isabella,R,James,Female,2020-12-05,Tacoma
17133,Lucas,A,Kelly,Male,2020-11-02,Marysville
17134,Tabitha,I,Mehta,Female,2020-11-13,Bellingham
17135,Richard,P,Edwards,Male,2020-11-20,Woodburn
17136,Glenn,L,Ye,Male,2020-11-06,Beaverton
17137,Jason,NULL,Washington,Male,2020-02-21,Issaquah
17138,Melanie,NULL,Jenkins,Female,2020-03-23,El Cajon
17139,Jade,NULL,Rivera,Female,2020-11-07,San Carlos
17140,Sean,R,Peterson,Male,2020-11-17,Redmond
17141,Makayla,NULL,Rogers,Female,2020-11-28,Salem
17142,Seth,NULL,Flores,Male,2020-05-26,Glendale
17143,David,M,Ross,Male,2020-07-06,Oak Bay
17144,Luis,NULL,Griffin,Male,2020-05-27,Burien
17145,Sarah,NULL,Bennett,Female,2020-11-13,Concord
17146,Juan,NULL,Cook,Male,2020-11-05,Glendale
17147,Jennifer,NULL,Nelson,Female,2020-08-04,Langley
17148,Hailey,C,Henderson,Female,2020-08-26,Oak Bay
17149,Steven,NULL,Richardson,Male,2020-06-10,Marysville
17150,Wyatt,R,Wright,Male,2020-06-18,Milwaukie
17151,Jasmine,A,Alexander,Female,2021-01-28,Puyallup
17152,Jack,L,Wang,Male,2020-08-01,Woodburn
17153,Devin,M,Butler,Male,2020-06-17,Burbank
17154,Geoffrey,L,Martinez,Male,2020-06-15,Burbank
17155,Samuel,H,Lewis,Male,2020-08-02,El Cajon
17156,Hailey,N,Gonzales,Female,2020-11-06,Novato
17157,Wyatt,NULL,Johnson,Male,2020-10-29,Woodland Hills
17158,Mitchell,NULL,Nara,Male,2020-03-22,Bellingham
17159,Kellie,NULL,Ruiz,Female,2020-06-05,Bellingham
17160,Louis,NULL,Andersen,Male,2020-11-12,Bremerton
17161,Katherine,NULL,Lopez,Female,2020-03-27,Kirkland
17162,Rachel,NULL,Blue,Female,2020-05-01,Milwaukie
17163,Edward,NULL,Adams,Male,2020-06-27,Berkeley
17164,Ryan,S,Clark,Male,2020-11-15,Burlingame
17165,Isaac,E,Gonzalez,Male,2020-02-13,Lakewood
17166,Joshua,R.,Several,Male,2020-10-26,Beaverton
17167,Thomas,R,Jenkins,Male,2020-06-16,Bremerton
17168,Jada,NULL,Perez,Female,2020-06-09,Port Orchard
17169,Emily,NULL,Taylor,Female,2020-03-19,Burlingame
17170,Jasmine,NULL,James,Female,2020-04-14,Fremont
17171,Katherine,NULL,Clark,Female,2020-11-03,Spring Valley
17172,Jesse,M,Adams,Male,2020-08-07,Lemon Grove
17173,David,A,Bryant,Male,2020-11-12,Berkeley
17174,Angelica,M,Wood,Female,2020-06-18,Coronado
17175,Amanda,NULL,Roberts,Female,2020-09-09,Sooke
17176,Isaac,M,Ward,Male,2020-11-05,Coronado
17177,Richard,NULL,Hayes,Male,2020-06-24,Lincoln Acres
17178,Trisha,L,Liang,Female,2020-12-16,Beverly Hills
17179,James,NULL,Henderson,Male,2020-07-16,El Cajon
17180,Timothy,S,Rogers,Male,2020-11-10,Issaquah
17181,Jenny,C,Lal,Female,2019-08-27,Stuttgart
17182,Jessica,NULL,Patterson,Female,2019-05-31,York
17183,Shane,A,Sanchez,Male,2019-08-17,Duesseldorf
17184,Eddie,O,Dominguez,Male,2019-08-24,Saarbrücken
17185,Karla,NULL,Anand,Female,2019-06-20,York
17186,Isaac,A,Evans,Male,2020-06-19,Billericay
17187,Alejandro,L,Ma,Male,2019-03-22,Orleans
17188,Alexa,NULL,Peterson,Female,2019-03-21,Versailles
17189,Clarence,NULL,Goel,Male,2020-03-09,Berlin
17190,Ebony,J,Rana,Female,2021-01-14,Kiel
17191,Gilbert,H,Guo,Male,2019-08-05,München
17192,Warren,L,He,Male,2019-06-20,Newcastle upon Tyne
17193,Haley,S,Brooks,Female,2020-03-13,Peterborough
17194,Wyatt,NULL,Thompson,Male,2020-07-23,Werne
17195,Franklin,L,Sharma,Male,2019-04-02,Colombes
17196,Douglas,NULL,Fernandez,Male,2019-04-28,Paris
17197,Mindy,NULL,Nara,Female,2020-12-25,Darmstadt
17198,Cheryl,NULL,Jiménez,Female,2019-09-24,Hamburg
17199,Dennis,R,Zhou,Male,2019-09-10,Berlin
17200,Russell,NULL,She,Male,2020-04-24,Dresden
17201,Vincent,R,Yang,Male,2020-12-24,Frankfurt am Main
17202,Deanna,NULL,Martinez,Female,2019-06-29,Kirkby
17203,Christine,W,Raje,Female,2019-06-10,Newcastle upon Tyne
17204,Evelyn,J,Martinez,Female,2020-05-10,Oxford
17205,Lisa,J,Wang,Female,2020-09-16,Wokingham
17206,Spencer,NULL,Gonzales,Male,2019-04-21,Tremblay-en-France
17207,Ian,V,Torres,Male,2019-06-15,York
17208,Jacob,NULL,Miller,Male,2020-07-19,Ingolstadt
17209,Jacqueline,L,James,Female,2019-09-24,Hof
17210,Karl,L,Deng,Male,2021-01-12,Paderborn
17211,Virginia,NULL,Rodriguez,Female,2020-02-14,Metz
17212,Jacqueline,A,Coleman,Female,2020-11-27,Villeneuve-d'Ascq
17213,Calvin,J,Goel,Male,2020-06-19,Berks
17214,Damien,M,Liu,Male,2019-06-06,London
17215,Juan,L,Bell,Male,2020-09-08,Hamburg
17216,Kathleen,NULL,Ramos,Female,2019-04-24,Roubaix
17217,Raquel,T,Gill,Female,2020-04-27,Berlin
17218,Craig,G,Carlson,Male,2019-06-13,Bracknell
17219,Kelsey,L,Sharma,Female,2020-08-27,Colombes
17220,Glenn,R,Wang,Male,2019-09-01,Berlin
17221,Ricky,M,Navarro,Male,2019-09-03,Bonn
17222,Carolyn,A,Serrano,Female,2020-07-14,Boulogne-Billancourt
17223,Francis,NULL,Torres,Male,2020-08-31,Pantin
17224,Mandy,L,Li,Female,2020-05-18,Saarlouis
17225,Lawrence,C,Dominguez,Male,2019-06-05,Watford
17226,Gilbert,G,McDonald,Male,2020-04-20,Liverpool
17227,Erika,NULL,Gutierrez,Female,2020-04-29,Melbourne
17228,Krystal,NULL,Zimmerman,Female,2020-07-28,Bendigo
17229,Maria,NULL,Watson,Female,2018-03-08,Townsville
17230,Lance,C,Suarez,Male,2020-03-25,Gold Coast
17231,Tina,NULL,Garcia,Female,2020-06-11,Cloverdale
17232,Walter,NULL,Jimenez,Male,2018-03-26,Sydney
17233,Michele,NULL,Raman,Female,2018-03-24,Bendigo
17234,Anna,M,Jenkins,Female,2020-05-24,Cranbourne
17235,Joshua,NULL,Jackson,Male,2020-06-06,Geelong
17236,Harold,K,Chandra,Male,2020-07-14,Silverwater
17237,Bridget,NULL,Shen,Female,2020-03-07,Rockhampton
17238,Jordan,NULL,Patterson,Male,2020-02-12,Geelong
17239,Desiree,J,Romero,Female,2020-09-13,Cranbourne
17240,Dustin,NULL,Luo,Male,2018-03-24,North Sydney
17241,Omar,W,Chander,Male,2018-03-21,Rockhampton
17242,Dale,K,Chande,Male,2018-03-03,Townsville
17243,Miranda,NULL,Flores,Female,2020-02-19,Brisbane
17244,Kellie,E,Dominguez,Female,2020-04-21,Findon
17245,Regina,NULL,Mehta,Female,2020-06-02,Malabar
17246,Micah,NULL,Wu,Male,2018-03-08,Coffs Harbour
17247,Michael,NULL,Moore,Male,2018-03-10,Sydney
17248,Alicia,L,Beck,Female,2018-03-13,Perth
17249,Carl,S,Goel,Male,2018-03-14,St. Leonards
17250,Alicia,W,She,Female,2020-07-03,Sunbury
17251,Tonya,C,Nara,Female,2020-02-07,Milsons Point
17252,Colleen,NULL,Zhu,Female,2020-06-30,Geelong
17253,Roy,M,Suri,Male,2020-04-05,Port Macquarie
17254,Margaret,NULL,Liang,Female,2020-02-20,North Ryde
17255,Carly,J,Nath,Female,2018-03-19,Lavender Bay
17256,Noah,NULL,Flores,Male,2018-03-30,Hobart
17257,Darren,M,Rana,Male,2018-03-17,Melton
17258,Fernando,NULL,Green,Male,2018-03-19,Melbourne
17259,Trisha,V,Wang,Female,2018-03-15,Wollongong
17260,Sean,B,King,Male,2020-03-20,Lebanon
17261,Kyle,C,Shan,Male,2020-06-19,Yakima
17262,Kristy,B,Martin,Female,2020-05-30,Bellflower
17263,Julia,E,Flores,Female,2020-08-17,N. Vancouver
17264,Ian,L,Smith,Male,2020-11-21,Port Orchard
17265,Grace,C,Flores,Female,2020-09-02,Imperial Beach
17266,Elijah,R,Hall,Male,2020-09-18,Sedro Woolley
17267,Abigail,NULL,Stewart,Female,2020-11-09,Oakland
17268,Alyssa,NULL,Hughes,Female,2020-11-18,Burien
17269,Kevin,NULL,Russell,Male,2020-06-02,Olympia
17270,Jack,NULL,Parker,Male,2020-06-24,Palo Alto
17271,Sarah,NULL,Griffin,Female,2020-06-10,Spokane
17272,Mary,D,Hernandez,Female,2020-06-16,Corvallis
17273,Jonathon,F,Torres,Male,2020-12-10,Beaverton
17274,Arturo,E,Lu,Male,2020-05-07,Bremerton
17275,Ian,N,Sanders,Male,2020-03-10,Daly City
17276,Elijah,S,Jenkins,Male,2020-01-31,Marysville
17277,Nichole,A,Goel,Female,2018-03-30,North Ryde
17278,Isabella,L,Price,Female,2018-03-23,Port Macquarie
17279,Tanya,NULL,Alvarez,Female,2018-03-27,Goulburn
17280,Deanna,P,Mehta,Female,2018-03-10,Rhodes
17281,Francis,E,Vazquez,Male,2020-09-02,Hervey Bay
17282,Alyssa,M,Alexander,Female,2020-09-09,Cranbourne
17283,Henry,E,Madan,Male,2020-07-15,St. Leonards
17284,Gerald,K,Martin,Male,2020-02-05,Coffs Harbour
17285,Clayton,G,Deng,Male,2018-03-16,Newcastle
17286,Randall,M,Rubio,Male,2018-03-27,Cranbourne
17287,Billy,M,Suarez,Male,2020-06-13,Hawthorne
17288,Dwayne,R,Torres,Male,2018-03-30,Port Macquarie
17289,Mallory,V,Diaz,Female,2020-04-15,Hobart
17290,Jenny,NULL,Becker,Female,2020-05-03,Hawthorne
17291,Jorge,NULL,Huang,Male,2020-02-04,Rockhampton
17292,Kellie,NULL,Gill,Female,2020-06-18,Wollongong
17293,Alexandra,B,Allen,Female,2018-03-30,Warrnambool
17294,Ruth,S,Arun,Female,2018-03-09,Gold Coast
17295,Victor,NULL,Sanz,Male,2018-03-14,St. Leonards
17296,Joanna,L,Johnston,Female,2020-08-27,Melton
17297,Tommy,NULL,Kumar,Male,2020-03-07,Matraville
17298,Lucas,NULL,Peterson,Male,2020-06-29,Melton
17299,Jaclyn,D,Ferrier,Female,2018-03-09,Geelong
17300,Ivan,E,Sai,Male,2020-05-26,Geelong
17301,Nicolas,N,Raji,Male,2020-09-24,North Sydney
17302,Ruth,D,Vance,Female,2020-02-19,Springwood
17303,Terrence,R,Tang,Male,2020-08-18,Darlinghurst
17304,Haley,L,Campbell,Female,2020-09-18,Gold Coast
17305,Neil,NULL,Torres,Male,2020-01-30,Malabar
17306,Edgar,E,Prasad,Male,2020-03-20,Sunbury
17307,Warren,NULL,Chande,Male,2020-02-22,Matraville
17308,Deborah,K,Kumar,Female,2018-03-06,Cranbourne
17309,Amy,E,Ma,Female,2018-03-02,South Melbourne
17310,Alejandro,NULL,Wang,Male,2018-03-02,Seaford
17311,Kimberly,D,Reed,Female,2020-11-23,Melton
17312,Mayra,J,Kovar,Female,2018-03-15,Rockhampton
17313,Raquel,NULL,Alonso,Female,2020-06-17,St. Leonards
17314,Lisa,S,Guo,Female,2020-11-13,Wollongong
17315,Carolyn,L,Munoz,Female,2018-03-03,Springwood
17316,Marvin,E,Serrano,Male,2020-11-04,Lane Cove
17317,Stacey,J,Zeng,Female,2020-08-12,Caloundra
17318,Tiffany,R,Zhang,Female,2020-04-01,Lavender Bay
17319,Brianna,J,Johnson,Female,2020-09-17,Coffs Harbour
17320,Alan,NULL,Zhu,Male,2018-03-02,Darlinghurst
17321,Kate,NULL,Kumar,Female,2020-10-13,Hawthorne
17322,Derek,NULL,Beck,Male,2020-05-11,Springwood
17323,Rafael,L,Jai,Male,2020-03-22,Bendigo
17324,Tonya,NULL,Xu,Female,2020-08-24,Cranbourne
17325,Paige,C,Henderson,Female,2020-03-29,Brisbane
17326,Paul,J.,Shakespear,Female,2018-03-30,Caloundra
17327,Jamie,NULL,Zhou,Female,2020-07-13,Cloverdale
17328,Michelle,E,Cox,Female,2018-03-01,Warrnambool
17329,Jasmine,NULL,Wilson,Female,2018-03-23,Coffs Harbour
17330,Latoya,W,Becker,Female,2020-06-18,Milsons Point
17331,Keith,NULL,Stone,Male,2020-06-07,South Melbourne
17332,Jonathan,A,Green,Male,2018-03-18,Goulburn
17333,Misty,NULL,Chander,Female,2020-07-29,Warrnambool
17334,Luis,P,Lopez,Male,2018-03-21,Geelong
17335,Miguel,NULL,Gonzales,Male,2020-04-23,Bellflower
17336,Chase,A,Sanchez,Male,2020-02-25,Coronado
17337,Marcus,T,Davis,Male,2020-03-07,Westminster
17338,Jordyn,NULL,Long,Female,2020-08-22,Royal Oak
17339,Ian,S,Hayes,Male,2020-04-10,Beaverton
17340,Joy,J,Hernandez,Female,2020-11-10,Beaverton
17341,Andy,NULL,Alonso,Male,2020-09-04,Bellingham
17342,William,NULL,Jones,Male,2020-04-04,Everett
17343,Tristan,L,Price,Male,2020-05-20,Yakima
17344,Timothy,NULL,Kelly,Male,2020-10-12,Novato
17345,Jeremiah,E,Martin,Male,2020-09-02,Port Hammond
17346,Edgar,O,Lopez,Male,2020-05-18,Brisbane
17347,Sara,NULL,Stewart,Female,2020-06-03,Metchosin
17348,Ariana,NULL,Cooper,Female,2020-05-14,Haney
17349,Cassie,M,Kennedy,Female,2020-10-17,Ballard
17350,Ebony,R,Dominguez,Female,2020-02-27,Rhodes
17351,Terrence,N,Sharma,Male,2018-03-18,Geelong
17352,Drew,NULL,Goel,Male,2018-04-17,Perth
17353,Bruce,D,Navarro,Male,2018-04-11,South Melbourne
17354,Ivan,L,Garcia,Male,2018-04-04,Sunbury
17355,Shaun,M,Black,Male,2020-05-15,East Brisbane
17356,Mary,E,Evans,Female,2021-01-11,Lake Oswego
17357,Brandon,L,Miller,Male,2020-04-27,Olympia
17358,Sydney,NULL,Bell,Female,2020-06-14,West Covina
17359,María,NULL,Flores,Female,2020-03-05,Seattle
17360,Kyle,NULL,Lal,Male,2020-05-27,Port Hammond
17361,Blake,M,Harris,Male,2020-06-06,Bellingham
17362,Miguel,NULL,Collins,Male,2020-11-24,Olympia
